id;exist;time
97921516;false;1283
49579304;false;1283
30349186;false;855
85587927;false;1283
14039604;false;855
43451785;false;427
52953473;false;1283
65813183;false;1283
99263636;false;1283
52722426;false;1711
61419084;false;1283
80592737;false;1283
97362735;false;855
2190532;false;855
59720637;false;856
4414283;false;855
44510823;false;855
15112970;false;855
34020112;false;427
75394736;false;855
69018453;false;1283
55220298;false;428
24642095;false;1283
73033156;false;1283
73165963;false;855
21509950;false;855
79561581;false;855
33476908;false;1283
99841390;false;855
65369583;false;1283
16414472;false;855
68550365;false;855
12947344;false;855
63655562;false;427
54251132;false;856
74034958;false;856
55242553;false;855
41900307;false;855
57132392;false;1283
28715138;false;855
78912906;false;1283
30758551;false;855
44301419;false;855
40434392;false;855
6983058;false;1283
81979136;false;855
25525520;false;855
65559530;false;1283
64898225;false;1283
27100211;false;856
86672992;false;1283
43384769;true;11119
89171910;false;11974
9164445;false;1283
87256295;false;855
73883074;false;1283
55662936;false;855
42624261;false;1283
9763183;false;1283
47316496;false;1283
53611626;false;855
3802874;false;1283
70282519;false;856
55440088;false;428
99346272;false;855
63954449;false;1283
98449282;false;1283
80598239;false;427
88774248;false;855
41634120;false;855
22240256;false;855
13779385;false;856
6579096;false;855
15082057;false;427
65353772;false;855
90386495;false;856
28475184;false;1283
83378916;false;1283
42197618;false;1283
24631074;false;855
1382027;false;855
71541440;false;428
74005194;false;856
94492855;false;855
39421897;false;855
57124145;false;855
89049702;false;1283
63010591;false;855
50158423;false;9408
47430925;false;428
44516772;false;856
9855266;false;855
98348862;false;1282
21634932;false;856
87055506;false;855
64916491;false;427
19007030;false;855
61933398;false;1283
12348049;false;1283
72163181;true;8981
38926282;false;11119
85339147;false;1283
82460987;false;855
46398328;false;1283
37600617;false;1283
25708495;false;855
55632667;false;427
17272079;false;1283
67544330;false;1283
46926063;false;1283
32749014;false;855
85297187;false;855
74098676;false;428
64335062;false;1283
2177450;false;855
85795340;false;855
93319917;false;1283
89118129;false;1283
48823436;false;856
89963345;false;1283
45431000;false;1283
95661333;false;856
7848728;false;855
7490706;false;855
56042324;false;1283
41428191;false;1283
62194234;false;855
85436725;false;855
15420395;false;855
34323632;false;428
36834219;false;856
27250934;false;856
36981697;false;1283
58590961;false;1711
10151494;false;1283
88270521;false;9409
90092888;false;856
75061016;false;856
85142332;false;855
49339578;false;1283
64740402;false;856
50411395;false;856
27870933;false;856
60184821;false;1283
6445408;false;1283
54582659;false;1283
61140129;false;1283
72721149;false;1283
5266398;false;1283
93923722;false;855
23713377;false;1283
40516473;false;1283
25666367;false;855
93852231;false;856
5910745;false;1283
32177826;false;1283
95274897;false;1283
27304323;false;1283
71077320;false;1283
39569264;false;855
21651194;false;855
46778264;false;1283
76797056;false;1711
84218535;false;1283
22000811;false;1283
75653015;false;855
16513377;false;855
55480193;false;1283
64476208;false;1283
88995826;false;855
40999012;false;855
72560631;false;855
74862942;false;855
81981264;false;1283
303791;false;856
56582729;false;856
22925791;false;1283
95991186;false;1283
13582374;false;1283
85282282;false;1283
68393090;false;1282
69971047;false;856
26184048;false;1283
42938162;false;856
59520259;false;428
68999110;false;855
23715752;false;428
84101040;false;856
1969261;false;856
40159119;false;1710
73683380;true;9836
87246574;false;855
71653294;false;1283
8491941;false;1283
78072347;false;1283
2474268;false;856
12749790;false;1283
13069876;false;856
12404499;false;1283
63288527;false;855
85447132;false;855
17576068;false;1283
63651513;false;1283
39728709;false;1283
49767763;false;856
71955587;false;855
69195836;false;855
33364222;false;1283
44427704;false;855
19123650;false;855
43237786;false;855
86210664;false;855
83851331;false;855
71172102;false;1283
68110881;false;856
1990587;false;1710
20425335;false;856
67916245;false;855
18768712;false;1283
72905278;false;856
15414846;false;1282
99076459;false;856
15068206;false;428
64250241;false;855
57038366;false;855
24185423;false;1283
56169725;false;8980
4144587;false;1283
47734361;false;1711
11556476;false;1283
26373478;false;1283
91325592;false;1282
72614888;false;856
60874316;false;1283
14714994;false;1283
60852779;false;428
92938505;false;1283
35189219;false;1283
83340504;false;855
99146800;false;855
87744413;false;855
93428278;false;855
21840050;false;855
67442073;false;856
34775682;false;1283
69186087;false;856
80552972;false;1283
36552948;false;856
1018853;false;428
38531926;false;1283
87319825;false;1283
69772571;false;1283
33186580;false;856
84242252;false;855
81815847;false;855
1181272;false;1283
94190767;false;855
58937447;false;427
78313746;false;1283
98758658;false;855
68872918;false;855
42443680;false;855
58522835;false;1283
65760610;false;855
80870707;false;428
2509644;false;856
79573892;false;856
44687004;false;1282
1701959;false;856
7670975;false;856
53660830;false;1711
13107129;false;1283
38528884;false;855
27687544;false;856
24204280;false;1283
96142795;false;1283
8787430;false;1282
95653821;false;1283
74297808;false;856
83026471;false;1283
72729675;false;1283
73644413;false;856
94696305;false;855
15711685;false;855
59330271;false;855
39938934;false;1283
70239469;false;855
84230580;false;855
42450886;false;1283
99810256;false;855
88534407;false;1283
2735745;false;855
5786355;false;1283
59736967;false;1283
48594202;false;1283
62476375;false;1283
44990387;false;855
18625063;false;1283
21430233;false;1283
13178984;false;855
23944639;false;855
73537662;false;855
8538971;false;855
86785691;false;856
22093721;false;856
6059377;false;1283
81603941;false;855
84689430;false;855
56950855;false;1283
61321159;false;1283
20882410;false;1283
78188883;false;1283
28130635;false;1711
87014415;false;855
95070152;false;1283
94296578;false;1283
44488530;false;856
24677973;false;855
6169416;false;427
86103635;false;855
65633349;false;1283
92335247;false;1283
3987877;false;1283
42897744;false;856
72315948;false;855
52681141;false;1283
39265356;false;855
77234524;false;1283
75609313;false;856
52895812;false;856
38040342;false;856
87538714;false;855
13178941;false;427
52418640;false;1283
87090862;false;855
82718312;false;1283
36376872;false;428
96840405;false;1283
13434619;false;1710
12978546;false;856
37571169;false;855
95546388;false;855
70119173;false;1283
24422696;false;855
63316960;false;855
90749022;false;855
24537252;false;856
66142418;false;1710
94568964;false;856
82490009;false;856
96271400;false;1283
84305833;false;855
34105108;false;855
90574983;false;855
64907171;false;855
71582190;false;855
41161878;false;855
60409421;false;855
58917794;false;1283
94941905;false;855
53277673;false;855
31896787;false;855
27705201;false;855
49173334;false;1283
96934040;false;855
49370741;false;855
67802809;false;1283
88649863;false;855
18775609;false;855
53974373;false;855
38817022;false;855
18620257;false;855
61588787;false;855
6984747;false;855
42322841;false;1711
78947536;false;1283
3841426;false;855
92522118;false;1283
20179271;false;855
49246198;false;855
22019932;false;428
4124419;false;428
72499144;false;855
14973147;false;855
6375204;false;428
19963206;false;856
87101101;false;1283
40380508;false;855
82820817;false;855
12566580;false;1283
60775745;false;1283
26893871;false;855
69263124;false;1283
45816146;false;427
26358449;false;1283
90861216;false;1283
14294052;false;1283
55486737;false;855
93260114;false;1283
74116452;false;855
55706353;false;855
63608561;false;855
49501033;false;1283
35639092;false;1711
10878795;false;1283
686084;false;855
78776862;false;855
848550;false;855
95568337;false;855
16739571;false;855
58741895;false;1283
12790279;false;855
90197441;false;855
41805769;false;855
3085641;false;855
8025075;false;855
42990504;false;856
54946551;false;855
906235;false;855
32449638;false;855
43753348;false;1711
23405835;false;1283
11576275;false;855
23880181;false;855
7200647;false;1283
29594382;false;1711
47585900;false;1283
1262600;false;855
54649691;false;1283
99263399;false;1283
15217125;false;1283
88899762;false;1283
22999562;false;855
39210532;false;1283
2925791;false;855
9439759;false;1283
44404951;false;855
89333921;false;1283
34924195;false;856
73762083;false;855
61804981;false;1283
55364733;false;855
50783713;false;855
77434004;false;1282
76982290;false;428
97000119;false;1283
4338777;false;856
77323813;false;428
81776037;false;1283
10350060;false;855
56999292;false;855
38688402;false;1283
8799282;false;855
40914115;false;1283
41945189;false;855
59308685;false;1283
95172713;false;1283
20896436;false;1283
69645027;false;1711
54831172;false;855
59126187;false;855
78236871;false;1711
38576765;false;428
6103917;false;855
41552042;false;855
83680142;false;855
55802245;false;856
37999974;false;856
16609140;false;1283
89268207;false;856
66544484;false;856
7999025;false;855
15325901;false;855
72247469;false;428
87827069;false;856
73540842;false;1283
69970200;false;855
60401772;false;855
51358820;false;855
54773005;false;428
73494310;false;856
32302530;false;855
75191438;false;1283
63673385;false;856
51777546;false;1283
72882595;false;856
92898908;false;856
72930147;false;427
3925590;false;855
34428382;false;855
51091501;false;1283
50835308;false;1283
29172162;false;1283
13313441;false;1283
42270695;false;856
36428826;false;855
98977558;false;1711
70264042;false;1283
10071826;false;1283
70825036;false;1283
86972448;false;855
51388383;false;856
43763308;false;855
46595409;false;1283
2031059;false;856
19423570;false;1283
89256072;false;855
44800803;false;855
72505135;false;855
45963440;false;855
14711802;false;1283
95529684;false;855
62919525;false;855
98232380;false;1283
68881599;false;856
77714302;false;856
78758951;false;855
66994215;false;855
96895063;false;427
31202186;false;855
85741768;false;1283
13422736;false;855
49239312;false;1283
94981613;false;855
18336875;false;1283
28566344;false;1283
29463031;false;1283
25742285;false;855
65451725;false;427
90327582;false;1283
30925251;true;9408
32242159;false;1283
87753339;false;11546
21518538;false;855
17140083;false;1711
96394004;false;1283
9536705;false;427
53784949;false;855
48982598;false;855
48596038;false;428
34690062;false;855
15040814;false;428
58657297;false;856
90261812;false;855
32056702;false;1283
57702041;false;1283
92880895;false;1283
96203892;false;856
18434783;false;1283
45348484;false;1283
42373183;false;855
85079369;false;855
86733630;false;855
22587709;false;855
97966963;false;855
85951597;false;855
59119287;false;1283
87111524;false;855
15377787;false;1283
74751734;false;1283
56723441;false;855
14848771;false;855
88585136;false;855
39310191;false;1283
73489765;false;855
79781501;false;855
89657268;false;9836
77466815;false;1283
13391098;false;1283
19439723;false;855
22278830;false;427
44918767;false;855
22204921;false;428
75484916;false;856
80449677;false;856
14700198;false;855
96616069;false;1283
50053979;false;855
41647801;false;855
99502654;false;855
76981988;false;855
72601799;false;855
92010683;false;1283
48877618;false;855
83124491;false;1283
58829099;false;1283
14966379;false;856
99866349;false;1283
52078699;false;1710
2274839;false;1283
24034928;false;1283
74605827;false;855
73326069;false;855
40992822;false;1283
9678490;false;855
37823594;false;1283
27046452;false;855
16022229;false;1283
13654870;false;856
79014691;false;856
33880190;false;1283
96122187;false;1283
3882069;false;1283
13146408;false;1283
77980807;false;1283
50395783;false;855
80855151;false;855
44688985;false;428
52619779;false;855
45884552;false;427
17028034;false;855
4450619;false;855
9845132;false;856
32531077;false;856
83614223;false;856
18178802;false;856
77017041;false;855
57226352;false;856
34194243;false;856
94317406;false;1283
41395939;false;855
94194282;false;427
28425616;false;1283
57882346;false;1283
73491451;false;428
77584703;false;856
5696377;false;1282
99594545;false;1283
99517255;false;856
48302253;true;9836
67813840;false;11547
77642213;false;856
25891421;false;856
35706460;false;1711
9911043;false;1283
40264819;false;855
73946550;false;855
10671877;false;855
27206339;false;1283
52480138;false;1283
84614935;false;855
91095465;false;1283
89299652;false;856
91544180;false;1283
75475446;false;856
73569564;false;428
23223762;false;1710
53634270;false;855
93510370;false;855
63008240;false;855
76926205;false;855
72610701;false;855
37823395;false;428
35745906;false;1283
17018228;false;428
48266022;false;1282
2397910;true;8981
54171559;false;9836
24923866;false;1283
3681835;false;1282
2620704;false;855
77975893;false;428
8715248;false;1283
63325258;false;1283
15784502;false;1283
37652239;false;855
23268632;false;855
36911035;false;855
52011371;false;855
83578223;false;855
44072047;false;855
34721671;false;855
71974194;false;1283
24853269;false;855
32929287;false;855
6212129;false;428
19748728;false;1283
39065354;false;1283
80105202;false;855
67198088;false;428
44135541;false;428
77784708;false;1283
6774706;false;1710
27574973;false;1283
19001759;false;855
29054990;false;1283
98069691;false;1283
73805398;false;855
29380598;false;1283
76578209;false;1283
12839813;false;856
7975980;false;855
97521171;false;1283
63711022;false;856
2599432;false;428
84310555;false;855
61782283;false;856
24112852;false;9408
30307307;false;855
86989919;false;855
89481291;false;1283
47741014;false;855
52521241;false;1283
73466146;false;855
3154488;false;855
47973626;false;1283
75809339;false;1282
85209720;false;1283
9498240;false;856
49666087;false;856
55860265;false;1283
43848804;false;855
52382937;false;1283
10829446;false;1283
89649149;false;1283
45615967;false;856
15057994;false;428
74658680;false;856
27724306;false;856
67154464;false;1283
41855166;false;855
94111427;false;1283
23443530;false;855
85057342;false;427
13169923;false;855
12130432;false;1283
94742983;false;1283
76201419;false;856
99219989;false;1710
1674536;false;856
77292033;false;856
59929302;false;1283
67468945;false;856
2715030;false;856
92263808;false;1283
94953072;false;855
16266531;false;855
90064326;false;855
96176630;false;856
80193800;false;1283
51265249;false;856
45297251;false;1283
60619897;false;1283
50941460;false;855
12699949;false;1283
27798638;false;856
32139966;false;1283
90110906;false;856
75175478;false;1283
94247401;false;855
58379344;false;855
66132731;false;855
53668225;false;855
75272871;false;1283
34630417;false;1283
6410176;false;1283
34608587;false;855
87255028;false;856
23714463;false;855
55338209;false;855
13195052;false;855
47602189;false;1283
25078099;false;1283
14326185;false;856
38243058;false;1283
88997166;false;855
39601053;false;855
88493180;false;1283
87449737;false;855
69257648;false;855
34314942;false;1711
30162809;false;1283
90685775;false;1283
72701127;false;1283
55469419;false;855
42153633;false;855
60764405;false;855
55266247;false;855
53856304;false;1283
31580688;false;855
7632886;false;855
28492303;false;855
6550622;false;855
80397989;false;1283
87507394;false;855
28639520;false;1283
7977120;false;428
26901967;false;856
97769888;false;1283
77001864;false;856
66256011;false;855
76234546;false;855
81757742;false;856
32497737;false;856
81166157;false;1283
89279432;false;855
82335805;false;855
66379275;false;855
4312809;false;1283
17944353;false;855
41927080;false;855
32348879;false;855
74239216;false;1283
97656784;false;855
76625730;false;855
22319336;false;1283
68214846;false;855
91181051;false;1283
71209010;false;1283
19201806;false;1283
51150144;false;1283
16891669;false;856
46975275;false;1283
83173591;false;1283
98021209;false;856
71167295;false;428
74652145;false;855
28613117;false;855
91419262;false;855
28050632;false;855
34665183;false;855
32887405;false;1283
70762010;false;855
74596412;false;855
83744816;false;855
72523749;false;428
59897088;false;856
95156813;false;428
20879720;false;855
49603731;false;855
59405452;false;855
6649140;false;855
7495860;false;855
9258443;false;1283
9837892;false;855
63599582;false;1283
66536752;false;856
76404732;false;1282
59634839;false;856
74099431;false;856
8720862;false;855
18980604;false;855
68732358;false;855
50581086;false;855
90693063;false;1283
50201341;false;855
40544242;false;1283
13144003;false;427
8567465;false;855
47603167;false;428
81111825;false;856
91864534;false;1283
69958434;false;1283
25773067;false;1283
97243184;false;1283
68394120;false;1283
20294344;false;1282
96800107;false;1283
59661849;false;856
5877374;false;1283
78909302;false;855
10039420;false;855
71030055;false;1283
41776391;false;1283
22175412;false;1283
14501583;false;1283
76263610;false;855
85649624;false;855
33321600;false;855
41296340;false;855
78527021;false;856
2141292;false;1283
80203432;false;855
30070255;false;1283
49096150;false;855
19124815;false;855
46009945;false;1283
51956523;false;855
13640350;false;856
31078303;false;856
22105043;false;856
78322842;false;856
84301475;false;1283
44120838;false;427
74355704;false;855
33981611;false;855
60579599;false;1283
60522203;false;855
71506220;false;1283
46404224;false;1711
38816064;false;855
35194761;false;1283
54300598;false;855
43167457;false;1283
82547287;false;1282
9120778;false;855
95272164;false;1283
90085884;false;855
21851927;false;855
92570456;false;1283
70788160;false;428
98633309;false;1283
1028946;false;1283
37010669;false;856
8089376;false;855
93975705;false;855
15996805;false;1283
99975092;false;855
69458822;false;1283
58463352;false;1283
18579967;false;1283
1229789;false;1282
9977072;false;855
13505563;false;1283
85524481;false;856
97485956;false;856
83532013;false;1283
54886202;false;855
66208396;false;1283
92389254;false;1283
38876244;false;1282
5878473;false;856
25979153;false;1283
72843278;false;856
45042716;false;856
79885342;false;856
91212053;false;856
38856311;false;855
27084987;false;427
89536667;false;855
24857809;false;855
86496250;false;855
25076680;false;855
95830512;false;1283
52412602;false;855
36844217;false;855
42603861;false;856
17961352;false;1283
98635161;false;855
88336230;false;1710
13290636;false;856
77318213;false;856
25557754;false;855
83704364;false;855
93401956;false;855
78074620;false;428
70222890;false;428
56294369;false;855
27213532;false;855
166438;false;1710
49358062;false;1283
50195213;false;855
38521011;false;856
38462262;false;428
23639671;false;1283
63854647;false;1710
13021500;false;856
1748513;false;1283
95368826;false;1283
23843659;false;1283
40491527;false;855
34387053;false;855
55726675;false;856
73316521;false;856
13997670;false;1283
38871025;false;855
43221173;false;855
33336852;false;855
52422218;false;855
34482383;false;1283
33714531;false;855
76839947;false;1283
33364512;false;855
5175845;false;1283
92836366;false;1283
66281805;false;855
76708771;false;428
78284735;false;855
15359170;false;855
23534015;false;428
61520881;true;9836
95450211;false;855
70769425;false;855
77507610;false;1283
62212378;false;1283
66866853;false;855
80769948;false;855
14998335;false;855
97881513;false;855
25251099;false;855
66519977;false;855
4284446;false;1711
84513512;false;855
60585871;false;855
38969157;false;855
53350101;false;1283
41373731;false;1283
71524566;false;856
48841362;false;855
80639927;false;856
29379231;false;1283
71022026;false;855
72381840;false;855
31266810;false;855
94089240;false;1283
83364349;false;855
41278872;false;856
4767991;false;1283
58691112;false;1711
28984852;false;855
56011215;false;855
87907939;false;1711
26593138;false;1283
97582186;false;1283
71799948;false;855
59724999;false;855
69515099;false;9408
26398742;false;855
69399995;false;855
7836078;false;855
87728154;false;1283
62029143;false;1283
73732929;false;856
14741898;false;855
98540571;false;855
63953245;false;1283
18034705;false;1283
97355053;false;855
27524639;false;428
22022785;false;856
32687671;false;428
40657631;false;1710
7307745;false;856
3667835;false;856
94468040;false;1283
83203602;false;1283
2276061;false;855
9438023;false;1283
40763021;false;1283
79313976;false;855
20739278;false;855
82832701;false;855
82099191;false;1283
75517581;false;1283
72334962;false;1283
82760812;false;855
97841830;false;855
81225937;false;1710
14434736;false;856
8355186;false;856
41188821;false;856
9663668;false;1283
22517322;false;855
27246163;false;855
43210516;false;855
43116774;false;1283
66629261;false;1283
13361065;false;855
36885197;false;856
18096546;false;428
68071683;false;1283
45991876;false;855
29563356;false;855
45205230;false;1711
38947323;true;9408
48483415;false;11546
93924057;false;855
83087822;false;855
27503137;false;855
17936774;false;1283
35390513;false;1283
25737316;false;855
34074268;false;1283
5365099;false;1711
2626458;false;855
209441;false;1283
8036461;false;855
93370975;false;855
18676947;false;855
33051225;false;855
89512957;false;855
92773532;false;856
79613860;false;3422
37536665;false;856
13040347;false;855
25184036;false;1283
27608328;false;856
30273198;false;856
45093593;false;1283
81500372;false;1283
8907678;false;1283
32030467;false;1283
13781254;false;855
53788097;false;855
71098039;false;856
73218163;false;856
69296751;false;1283
31618917;false;856
79164929;false;9409
41354272;false;855
9365672;false;1283
40124012;false;855
49041113;false;855
77050053;false;855
26149053;false;856
65063568;false;855
33057196;false;856
65728120;false;1283
8405477;false;1283
50489241;false;855
75420681;false;855
99484437;false;1283
50733942;false;856
59788432;false;856
941036;false;1710
81785661;false;855
36783360;false;1283
64291722;false;1283
24721786;false;1283
633896;false;428
77685345;false;855
16959854;false;855
21974416;false;855
78396536;false;855
35111562;false;855
32407149;false;428
45411993;false;856
79286768;false;855
80630723;false;427
12754594;false;855
44382380;false;1283
58555322;false;1283
96645500;false;1283
50135925;false;856
49126327;true;36778
29163266;false;1710
97003013;false;1283
18605084;false;1710
68626629;false;1710
28089559;false;855
61734861;false;1711
30250625;false;856
99953788;false;1283
96540021;false;2138
28925802;false;1710
12761002;false;1283
7749376;false;2138
95274448;false;1710
69799971;false;1283
90100161;false;1283
11855551;false;1710
54681860;false;1710
16165661;false;1711
66042484;false;855
23579950;false;1283
85917978;false;1283
42310139;false;1283
72370301;false;1283
82973824;false;1283
16091098;false;855
21225811;false;2138
70392442;false;1283
90928622;false;1283
82383342;false;855
58827885;false;1283
22504594;false;1283
1730056;false;855
1413809;false;1283
94576953;false;1283
42911450;false;1283
63351164;false;1283
33003772;false;1283
3379119;false;1283
41669478;false;855
19227491;false;855
4444431;false;855
45040240;false;855
64403983;false;1283
56017629;false;855
24422907;false;1283
98284493;false;1283
22281998;false;1283
9807505;false;1283
53172356;false;1711
89390707;false;1283
38007485;false;1283
99471405;false;1283
41945704;false;856
48878522;false;855
13127137;false;855
96474819;false;855
80373375;false;1283
5019550;false;1283
77722604;false;1710
49559775;false;1283
20397423;false;1711
44468601;false;1283
26236401;false;1711
51478561;false;1283
83137814;false;427
17399841;false;1283
12663338;false;855
93817751;false;1711
5399769;false;1283
74874719;false;1710
12332991;false;856
35622120;false;1283
18163608;false;855
7703355;false;855
20944074;false;855
79357023;false;1283
40808312;false;855
60614774;false;1283
80888774;false;855
83836163;false;1283
10364628;false;855
61756964;false;1283
98760842;false;1283
78391010;false;1283
90959030;false;1283
48183900;false;855
81732469;false;855
57231177;false;1711
57802043;false;1710
54833004;false;1283
8148408;false;1283
19732364;false;855
80952154;false;855
10586693;false;1283
96654894;false;1283
29483530;false;1710
82802207;false;1283
69265815;false;1283
34080937;false;855
54557872;false;1283
96236202;false;1283
63568583;false;855
45199624;false;855
63238393;false;855
59434069;false;1711
60238936;false;1283
54478677;false;856
30178471;false;856
76420233;false;856
57263269;false;856
70715539;false;1283
65367989;false;1283
43185441;false;1283
8610638;false;1283
33339408;false;856
46137932;false;1283
13997030;false;856
44748531;false;856
10791983;false;856
67381466;false;856
83675831;false;1283
8494214;false;1283
93364982;false;1711
37507405;false;1710
7265401;false;1283
30198326;false;855
8125097;false;1283
24676829;false;1283
82436925;false;2138
88529339;false;855
90129466;false;855
89474242;false;856
49003147;false;856
26693287;false;856
52504599;false;1283
72078151;false;1283
24020570;false;1283
98587467;false;1283
367047;false;1283
41671789;false;427
91715731;false;855
36027947;false;1283
30404789;false;1283
51013557;false;1283
6753941;false;1283
65078163;false;1283
2653143;false;1282
5653458;false;1283
88152566;false;1283
70925330;false;855
96303331;false;855
68482814;false;1283
68007198;false;1283
42993427;false;856
79188132;false;1710
3749493;false;1283
99851513;false;427
92096980;false;855
48424591;false;1711
89475726;false;427
41928501;false;855
72045844;false;855
7508595;false;855
29091886;false;1283
46356497;false;1283
11249095;false;1283
60278646;false;1710
58721091;false;855
69363044;false;1283
58930406;false;428
70479662;false;856
78243480;false;1282
99994125;false;856
44009313;false;856
22511596;false;856
22579834;false;856
54003876;false;1710
68415474;false;856
88147581;false;428
45996685;false;1283
89860883;false;1710
66179265;false;1711
6453046;false;1283
80235402;false;855
64516831;false;1283
19908259;false;1283
85655361;false;1283
50808041;false;1283
44226799;false;1283
83028396;false;1283
13445422;false;1283
85355888;false;1283
28062528;false;1283
97121803;false;856
67087772;false;1283
2738733;false;1283
23195240;false;855
66862933;false;1711
24670012;false;1283
74500334;false;856
70972372;false;855
41745271;false;855
37043369;false;427
65969347;false;855
5831102;false;855
60217663;false;855
71423200;false;856
9140708;false;856
51403836;false;1283
52367092;false;855
52683680;false;855
61040657;false;856
97012017;false;856
37099270;false;1283
14027005;false;855
91855147;false;1283
61698002;false;856
96795776;false;855
49153140;false;1283
50144062;false;428
11270291;false;855
2465783;false;855
35210577;false;855
15206343;false;855
57550804;false;1710
16110423;false;1283
40388933;false;1283
10779648;false;855
92799661;false;855
86620835;false;855
49095154;false;855
73016086;false;1283
83894957;false;855
48307952;false;856
35874383;false;855
52654906;false;1283
96013040;false;2138
63846194;false;1283
5738478;false;1283
80760133;false;1283
87895695;false;855
94459209;false;855
37009903;false;1283
38015228;false;855
63335766;false;856
18944513;false;1711
45207482;false;855
57649110;false;855
77331799;false;855
43485631;false;855
91137336;false;855
95978956;false;1283
67463489;false;1711
22693817;false;1283
60101652;false;856
27428547;false;856
12520210;false;855
19794201;false;1282
12611556;false;1283
84133095;false;855
22473098;false;856
83360355;false;856
15747563;false;1283
91299429;false;1283
36596282;false;1283
53261002;false;1283
20865360;false;855
4080639;false;1283
98524690;false;1283
7143286;false;1283
99909670;false;855
51502101;false;855
93411861;false;1283
45809285;false;1283
13539006;false;1282
37920467;false;1283
15891943;false;1711
16781008;false;1283
57975872;false;2138
94172083;false;1283
23238377;false;855
9892373;false;855
21284467;false;856
54862108;false;1283
35771659;false;1283
87533634;false;856
33620504;false;1711
43986487;false;1283
92529803;false;855
16756921;false;427
84223435;false;855
97743277;false;855
64095700;false;855
35890937;false;855
95165630;false;1283
38960088;false;855
15820898;false;855
3651834;false;1283
52084468;false;1283
85107007;false;1283
67612532;false;855
49340453;false;1283
24872979;false;1283
94462564;false;855
81354622;false;855
97738908;false;427
53438756;false;855
14486930;false;1283
71859526;false;855
25869427;false;855
82765696;false;855
29205421;false;1283
66007674;false;855
45910566;false;1711
70366395;false;1283
79655765;false;1283
50741847;false;1282
88525125;false;856
20086865;false;1283
39027416;false;1283
84733224;false;1283
85013520;false;1283
16943628;false;10691
80642393;false;855
91616672;false;855
65975800;false;855
80977164;false;856
91294266;false;855
61471335;false;855
86744349;false;1283
75369062;false;855
9005537;false;1283
49218681;false;856
7387959;false;856
36135238;false;1283
19541454;false;1283
34356992;false;855
61689329;false;428
32661990;false;856
28927427;false;428
47990719;false;1283
36112510;false;855
70360628;false;427
54255270;false;428
19527763;false;856
51993565;false;855
78325238;false;855
8873192;false;855
37041296;false;855
42564715;false;1283
23491123;false;855
70255046;false;1283
40620738;false;855
45831025;false;855
76548127;false;1283
84166576;false;855
77662594;false;855
13692443;false;1283
76547491;false;427
6393210;false;1283
62387701;false;1283
96753239;false;855
43522747;false;855
20409912;false;856
49428113;false;855
17337262;false;855
84199274;false;855
91070332;false;427
11231392;false;855
92804789;false;428
37674201;false;856
716200;false;1283
62584268;false;1283
45424276;false;1283
43871369;false;855
34619347;false;3421
4666318;false;1283
35238743;false;1283
10479517;false;1283
70355826;false;1283
80211539;false;1283
18363331;false;1282
23762125;false;856
93053975;false;1283
5929970;false;856
63091141;false;856
53182067;false;1283
19941262;false;855
4775543;false;1283
65221835;false;855
35151383;false;855
78196995;false;1710
86849659;false;1283
47505562;false;1283
81570312;false;1283
6221809;false;856
59064232;false;1283
9113240;false;856
52246379;false;428
87501414;false;1283
8875452;false;855
73909767;false;1283
43757826;false;1283
97644133;false;856
48400186;false;856
20093931;false;855
12822443;false;855
15796540;false;427
62216288;false;855
56637243;false;1283
70441481;false;856
28043841;false;855
26969665;false;855
32588731;false;1283
16763213;false;427
2979533;false;855
25622489;false;855
15137336;false;855
39445574;false;1283
47181843;false;856
95154868;false;1283
75753128;false;1710
24832660;false;1283
60743927;false;1283
34107641;false;856
98902444;false;856
89648859;false;1283
11760735;false;855
41460967;false;1711
27644879;false;855
9331864;false;855
12665074;false;855
66228072;false;855
51339322;false;855
25575650;false;1283
50741825;false;856
16360974;false;1282
86824598;false;428
88839372;false;1283
91838019;false;855
64031301;false;1711
72087955;false;855
59114260;false;1283
19988008;false;855
99149441;false;855
76033151;false;1710
4772765;false;428
19486484;false;856
38358649;false;856
89490704;false;1711
50922299;false;855
867051;false;428
69754342;false;856
31056168;false;1282
75077570;false;1283
27240759;false;855
560744;false;855
49494434;false;1283
64889970;false;855
15070458;false;855
41218743;false;855
91468838;false;856
87092472;false;1283
88654782;false;855
58066424;false;855
47468992;false;855
65717266;false;856
35472347;false;856
45579399;false;856
92098250;false;856
11514037;false;1710
28127858;false;855
76683259;false;1283
65930543;false;1283
39323969;false;1711
46045266;false;855
40640267;false;1283
6734615;false;855
88559130;false;855
5981383;false;856
34919590;false;1283
28169143;false;1283
30210415;false;1283
12127961;false;855
57469087;false;855
73777903;false;855
41891627;false;1283
67087944;false;428
95328963;false;1283
12724039;false;1283
91665001;false;855
6474967;false;855
32522076;false;855
77723757;false;428
13241789;false;1283
44940007;false;855
3388156;false;1711
172912;false;1283
6271545;false;1283
99235096;false;1283
31885998;false;855
56916642;false;1283
6713865;false;855
22202472;false;1283
13889792;false;1283
58719956;false;1710
39555326;false;1283
98401190;false;1283
61417058;false;1711
96779005;false;1283
68284869;false;855
9433417;false;1283
11954124;false;855
15541348;false;855
72396287;false;1283
6637600;false;1283
2535313;false;1283
11425489;false;1283
17643521;false;1283
55031729;false;1282
20922399;false;856
67104068;false;856
84074478;false;856
73146337;false;855
9715948;false;855
